chi2,chi2_dof,m_chi_GeV,m_phi_MeV,alpha,lambda,is_relic,omega_h2,sigma_m_12,sigma_m_30,sigma_m_40,sigma_m_50,sigma_m_55,sigma_m_60,sigma_m_250,sigma_m_280,sigma_m_1000,sigma_m_1100,sigma_m_1200,sigma_m_4700
369.5085,36.9508,42.919343,0.905358,4.196531e-05,1.9894,0,,2.310641e+01,8.783994e+00,5.628127e+00,3.861005e+00,3.265389e+00,2.794195e+00,1.755024e-01,1.398496e-01,1.027136e-02,8.439730e-03,7.065385e-03,4.445608e-04
369.6982,36.9698,56.898660,0.582715,2.161454e-05,2.1105,0,,2.316132e+01,5.408237e+00,3.178845e+00,2.079291e+00,1.729792e+00,1.461255e+00,8.241580e-02,6.541468e-02,4.823062e-03,3.984050e-03,3.338186e-03,1.687531e-04
371.6477,37.1648,49.417134,0.124647,3.443966e-06,1.3654,0,,2.319797e+01,3.763279e+00,2.100586e+00,1.329851e+00,1.094211e+00,9.126391e-01,4.923408e-02,3.914107e-02,2.590832e-03,2.024765e-03,1.612096e-03,2.363146e-05
372.4162,37.2416,49.417134,0.375053,1.159056e-05,1.5272,0,,2.323854e+01,4.567399e+00,2.624522e+00,1.695197e+00,1.405280e+00,1.181862e+00,6.461566e-02,5.117360e-02,3.820048e-03,3.151405e-03,2.644203e-03,1.086297e-04
375.8494,37.5849,37.275937,0.905358,4.187644e-05,1.7242,0,,2.327595e+01,9.542932e+00,6.221860e+00,4.311833e+00,3.659529e+00,3.140394e+00,2.020584e-01,1.607626e-01,1.185831e-02,9.741144e-03,8.165203e-03,5.107168e-04
377.5676,37.7568,65.512856,0.193663,6.258386e-06,2.1171,0,,2.338369e+01,3.895913e+00,2.180874e+00,1.385611e+00,1.142401e+00,9.536264e-01,5.124448e-02,4.062158e-02,2.910246e-03,2.291212e-03,1.834268e-03,3.023639e-05
377.8398,37.7840,86.851137,1.128502,7.408123e-05,5.7014,0,,2.337580e+01,8.407298e+00,5.434714e+00,3.758886e+00,3.189283e+00,2.736290e+00,1.724383e-01,1.364001e-01,1.006152e-02,8.278117e-03,6.942449e-03,3.962815e-04
378.4156,37.8416,42.919343,0.650575,2.388052e-05,1.5754,0,,2.342723e+01,6.526865e+00,3.939948e+00,2.614146e+00,2.186024e+00,1.853707e+00,1.089097e-01,8.641204e-02,6.353846e-03,5.224874e-03,4.381218e-03,2.700369e-04
379.1892,37.9189,42.919343,0.810922,3.455993e-05,1.8291,0,,2.342792e+01,7.959978e+00,4.981158e+00,3.371040e+00,2.837684e+00,2.419128e+00,1.483666e-01,1.176352e-01,8.643959e-03,7.106232e-03,5.936162e-03,3.758454e-04
381.1936,38.1194,65.512856,0.216216,7.052715e-06,2.1370,0,,2.349636e+01,3.976466e+00,2.229861e+00,1.419444e+00,1.167159e+00,9.768892e-01,5.233034e-02,4.157751e-02,3.115635e-03,2.466467e-03,1.983841e-03,3.785886e-05
383.1206,38.3121,42.919343,0.521934,1.723568e-05,1.4173,0,,2.357390e+01,5.624424e+00,3.315883e+00,2.172806e+00,1.809245e+00,1.529342e+00,8.739885e-02,6.922617e-02,5.092378e-03,4.193617e-03,3.516639e-03,1.959749e-04
383.2005,38.3200,28.117687,0.810922,3.391619e-05,1.1760,0,,2.348646e+01,9.922961e+00,6.548776e+00,4.571803e+00,3.890302e+00,3.345519e+00,2.195269e-01,1.750044e-01,1.294626e-02,1.065139e-02,8.914904e-03,5.545302e-04
384.9065,38.4906,56.898660,0.173462,5.239986e-06,1.7188,0,,2.360807e+01,3.924295e+00,2.190276e+00,1.391818e+00,1.147823e+00,9.582242e-01,5.142134e-02,4.085006e-02,2.970507e-03,2.342047e-03,1.875651e-03,3.218347e-05
386.0936,38.6094,56.898660,0.300892,9.553244e-06,1.8065,0,,2.365206e+01,4.283820e+00,2.433737e+00,1.558522e+00,1.287884e+00,1.080482e+00,5.812183e-02,4.615196e-02,3.482896e-03,2.875008e-03,2.416026e-03,7.392369e-05
390.8136,39.0814,42.919343,0.467492,1.487221e-05,1.3654,0,,2.380586e+01,5.336884e+00,3.119729e+00,2.034898e+00,1.692121e+00,1.428199e+00,8.063641e-02,6.375332e-02,4.709421e-03,3.882528e-03,3.249930e-03,1.705520e-04
391.1857,39.1186,42.919343,0.241395,6.634884e-06,1.1797,0,,2.380584e+01,4.262982e+00,2.419465e+00,1.551999e+00,1.282968e+00,1.074923e+00,5.804864e-02,4.595952e-02,3.464685e-03,2.860825e-03,2.398415e-03,7.792268e-05
395.3555,39.5356,100.000000,1.259921,1.005150e-04,7.9779,0,,2.387652e+01,9.361236e+00,6.281018e+00,4.460407e+00,3.822800e+00,3.307703e+00,2.207206e-01,1.753825e-01,1.294008e-02,1.063757e-02,8.913728e-03,5.003277e-04
396.7004,39.6700,65.512856,0.241395,8.022380e-06,2.1772,0,,2.396782e+01,4.120112e+00,2.319057e+00,1.475683e+00,1.214865e+00,1.020677e+00,5.464590e-02,4.325931e-02,3.307723e-03,2.689596e-03,2.174953e-03,4.541903e-05
396.8341,39.6834,100.000000,0.521934,2.393469e-05,4.5858,0,,2.398276e+01,4.927339e+00,2.841791e+00,1.836780e+00,1.521754e+00,1.280531e+00,6.951030e-02,5.515602e-02,4.149337e-03,3.424479e-03,2.876248e-03,8.627006e-05
401.5004,40.1500,32.374575,0.726337,2.825290e-05,1.2593,0,,2.408683e+01,8.529431e+00,5.387683e+00,3.665648e+00,3.091413e+00,2.639401e+00,1.644713e-01,1.306931e-01,9.625719e-03,7.895412e-03,6.617822e-03,4.154067e-04
403.3874,40.3387,56.898660,0.582715,2.215919e-05,2.1637,0,,2.418177e+01,5.674351e+00,3.337670e+00,2.183975e+00,1.817090e+00,1.535138e+00,8.662034e-02,6.875217e-02,5.069194e-03,4.187365e-03,3.508541e-03,1.773647e-04
403.5487,40.3549,42.919343,0.650575,2.433042e-05,1.6051,0,,2.418156e+01,6.763862e+00,4.085695e+00,2.711788e+00,2.267932e+00,1.923332e+00,1.130503e-01,8.969766e-02,6.595516e-03,5.423603e-03,4.547858e-03,2.803077e-04
405.7620,40.5762,49.417134,0.111645,3.142851e-06,1.3911,0,,2.423171e+01,3.904696e+00,2.165954e+00,1.370828e+00,1.128109e+00,9.442470e-01,5.097800e-02,4.051809e-02,2.516072e-03,1.958113e-03,1.549434e-03,2.177728e-05
405.9965,40.5997,49.417134,0.335932,1.038158e-05,1.5272,0,,2.425244e+01,4.611266e+00,2.637793e+00,1.700656e+00,1.406353e+00,1.182613e+00,6.424371e-02,5.092570e-02,3.814298e-03,3.144923e-03,2.642425e-03,9.839149e-05
406.4878,40.6488,42.919343,0.726337,2.917852e-05,1.7242,0,,2.425860e+01,7.461168e+00,4.581568e+00,3.068130e+00,2.573512e+00,2.187641e+00,1.311645e-01,1.039388e-01,7.635846e-03,6.287332e-03,5.266507e-03,3.337746e-04
407.8006,40.7801,56.898660,0.582715,2.222823e-05,2.1705,0,,2.431215e+01,5.708496e+00,3.358063e+00,2.197422e+00,1.828305e+00,1.544630e+00,8.716076e-02,6.918115e-02,5.100830e-03,4.213498e-03,3.530437e-03,1.784716e-04
409.3822,40.9382,37.275937,0.521934,1.698650e-05,1.2132,0,,2.435834e+01,6.146048e+00,3.653728e+00,2.404851e+00,2.005743e+00,1.697334e+00,9.814320e-02,7.789637e-02,5.724594e-03,4.715389e-03,3.946936e-03,2.356480e-04
411.1031,41.1103,56.898660,0.241395,7.593044e-06,1.7897,0,,2.439684e+01,4.238301e+00,2.390469e+00,1.525135e+00,1.257282e+00,1.053490e+00,5.654844e-02,4.488493e-02,3.413695e-03,2.820037e-03,2.366758e-03,5.632432e-05
411.3812,41.1381,49.417134,0.300892,9.155192e-06,1.5036,0,,2.440953e+01,4.506580e+00,2.567764e+00,1.649464e+00,1.364670e+00,1.146467e+00,6.197673e-02,4.908566e-02,3.687783e-03,3.045906e-03,2.556830e-03,8.811710e-05
412.0096,41.2010,37.275937,0.810922,3.502734e-05,1.6101,0,,2.438431e+01,8.966668e+00,5.703606e+00,3.895921e+00,3.289997e+00,2.811907e+00,1.759271e-01,1.397465e-01,1.028278e-02,8.466378e-03,7.061949e-03,4.450058e-04
419.4139,41.9414,49.417134,0.139163,3.978879e-06,1.4129,0,,2.463523e+01,4.039916e+00,2.254659e+00,1.429436e+00,1.177734e+00,9.836623e-01,5.297814e-02,4.198265e-02,2.947021e-03,2.313918e-03,1.848933e-03,2.901546e-05
419.9409,41.9941,56.898660,0.300892,9.763550e-06,1.8463,0,,2.465859e+01,4.473084e+00,2.541641e+00,1.627731e+00,1.345102e+00,1.128504e+00,6.070899e-02,4.820632e-02,3.637931e-03,3.002983e-03,2.523570e-03,7.721423e-05
421.0070,42.1007,65.512856,0.173462,5.728992e-06,2.1637,0,,2.468178e+01,4.063597e+00,2.274328e+00,1.440917e+00,1.182927e+00,9.905179e-01,5.328178e-02,4.230090e-02,2.869456e-03,2.245103e-03,1.794056e-03,2.718277e-05
421.2072,42.1207,100.000000,0.582715,2.817316e-05,4.8348,0,,2.470248e+01,5.371314e+00,3.126623e+00,2.030403e+00,1.684472e+00,1.419653e+00,7.778296e-02,6.162361e-02,4.619922e-03,3.809211e-03,3.199740e-03,1.061176e-04
425.8133,42.5813,56.898660,0.124647,3.812510e-06,1.7403,0,,2.481898e+01,3.991723e+00,2.221108e+00,1.406938e+00,1.151655e+00,9.636001e-01,5.224975e-02,4.151875e-02,2.542157e-03,1.971813e-03,1.549903e-03,2.207642e-05
430.6821,43.0682,32.374575,0.650575,2.385357e-05,1.1870,0,,2.495228e+01,8.015059e+00,4.964837e+00,3.341214e+00,2.807372e+00,2.389805e+00,1.457076e-01,1.157380e-01,8.489151e-03,6.988463e-03,5.844834e-03,3.692432e-04
430.8115,43.0811,100.000000,0.650575,3.305920e-05,5.0815,0,,2.498014e+01,5.788438e+00,3.405106e+00,2.225081e+00,1.850962e+00,1.560989e+00,8.678710e-02,6.853447e-02,5.123661e-03,4.220039e-03,3.542073e-03,1.277674e-04
441.2621,44.1262,100.000000,0.521934,2.469094e-05,4.7307,0,,2.527613e+01,5.231372e+00,3.020126e+00,1.952996e+00,1.618286e+00,1.361921e+00,7.397043e-02,5.869546e-02,4.415686e-03,3.644299e-03,3.060875e-03,9.180777e-05
441.3033,44.1303,49.417134,0.335932,1.061012e-05,1.5608,0,,2.527521e+01,4.814569e+00,2.754606e+00,1.776123e+00,1.468798e+00,1.235148e+00,6.710334e-02,5.319255e-02,3.984085e-03,3.284914e-03,2.760048e-03,1.027712e-04
442.1676,44.2168,49.417134,0.300892,9.327674e-06,1.5319,0,,2.529822e+01,4.676733e+00,2.665049e+00,1.712055e+00,1.416479e+00,1.190008e+00,6.433399e-02,5.095262e-02,3.828047e-03,3.161757e-03,2.654078e-03,9.146858e-05
442.7961,44.2796,49.417134,0.269506,8.225786e-06,1.5083,0,,2.531454e+01,4.562127e+00,2.592083e+00,1.660962e+00,1.371711e+00,1.152169e+00,6.201211e-02,4.906484e-02,3.705531e-03,3.061999e-03,2.568799e-03,8.050039e-05
444.9708,44.4971,42.919343,0.810922,3.632358e-05,1.9225,0,,2.534077e+01,8.725124e+00,5.475095e+00,3.711184e+00,3.125697e+00,2.665800e+00,1.638780e-01,1.299371e-01,9.548699e-03,7.850026e-03,6.557489e-03,4.151841e-04
445.9003,44.5900,100.000000,1.128502,8.433718e-05,7.4734,0,,2.535540e+01,9.130156e+00,5.961007e+00,4.152606e+00,3.532992e+00,3.037923e+00,1.930750e-01,1.532609e-01,1.128518e-02,9.306077e-03,7.792171e-03,4.118557e-04
445.9066,44.5907,56.898660,0.300892,9.916597e-06,1.8752,0,,2.540273e+01,4.613336e+00,2.621621e+00,1.679036e+00,1.387520e+00,1.164104e+00,6.262716e-02,4.972947e-02,3.752877e-03,3.097867e-03,2.603305e-03,7.965392e-05
445.9532,44.5953,100.000000,0.521934,2.476787e-05,4.7454,0,,2.540870e+01,5.262751e+00,3.038551e+00,1.965009e+00,1.628266e+00,1.370336e+00,7.443188e-02,5.906166e-02,4.443243e-03,3.667042e-03,3.079977e-03,9.238073e-05
447.3079,44.7308,42.919343,0.375053,1.156601e-05,1.3236,0,,2.544745e+01,5.176990e+00,2.988449e+00,1.936058e+00,1.606131e+00,1.352444e+00,7.460743e-02,5.915058e-02,4.396485e-03,3.621965e-03,3.042353e-03,1.381476e-04
449.2367,44.9237,86.851137,1.010791,6.412190e-05,5.5096,0,,2.546919e+01,8.426752e+00,5.332554e+00,3.638517e+00,3.071755e+00,2.625010e+00,1.598938e-01,1.272187e-01,9.346681e-03,7.693081e-03,6.441857e-03,3.485777e-04
449.5072,44.9507,32.374575,0.650575,2.415224e-05,1.2019,0,,2.548225e+01,8.207185e+00,5.086183e+00,3.423726e+00,2.876937e+00,2.449180e+00,1.493773e-01,1.186534e-01,8.703067e-03,7.164564e-03,5.992117e-03,3.785475e-04
452.5200,45.2520,56.898660,0.111645,3.457593e-06,1.7621,0,,2.557887e+01,4.073740e+00,2.256891e+00,1.431610e+00,1.175818e+00,9.823310e-01,5.341221e-02,4.241736e-02,2.422930e-03,1.860123e-03,1.472111e-03,2.022524e-05
453.1468,45.3147,49.417134,0.582715,2.197512e-05,1.8636,0,,2.561085e+01,6.305742e+00,3.734332e+00,2.452512e+00,2.043342e+00,1.728091e+00,9.864043e-02,7.808883e-02,5.758373e-03,4.743380e-03,3.974762e-03,2.179012e-04
453.9772,45.3977,49.417134,0.650575,2.594717e-05,1.9709,0,,2.562996e+01,6.829770e+00,4.094310e+00,2.706364e+00,2.259952e+00,1.914257e+00,1.108439e-01,8.790349e-02,6.468996e-03,5.326519e-03,4.470879e-03,2.589883e-04
456.9476,45.6948,56.898660,0.193663,6.148750e-06,1.8065,0,,2.570736e+01,4.333238e+00,2.428318e+00,1.545815e+00,1.271054e+00,1.063993e+00,5.706286e-02,4.528511e-02,3.442424e-03,2.730994e-03,2.198912e-03,4.367559e-05
457.4980,45.7498,49.417134,0.193663,5.765627e-06,1.4712,0,,2.572386e+01,4.386021e+00,2.468551e+00,1.571739e+00,1.294493e+00,1.083701e+00,5.810966e-02,4.608394e-02,3.517802e-03,2.908210e-03,2.379092e-03,5.124801e-05
457.9940,45.7994,49.417134,0.216216,6.497413e-06,1.4850,0,,2.573882e+01,4.458307e+00,2.516074e+00,1.606546e+00,1.323407e+00,1.109219e+00,5.942472e-02,4.715054e-02,3.587808e-03,2.963051e-03,2.488036e-03,6.137856e-05
458.1970,45.8197,56.898660,0.111645,3.468366e-06,1.7676,0,,2.573757e+01,4.099147e+00,2.270972e+00,1.440543e+00,1.183155e+00,9.884611e-01,5.374555e-02,4.268208e-02,2.438052e-03,1.871732e-03,1.481298e-03,2.035147e-05
459.4149,45.9415,56.898660,0.216216,6.929163e-06,1.8235,0,,2.577735e+01,4.410694e+00,2.479332e+00,1.577092e+00,1.303486e+00,1.091097e+00,5.828388e-02,4.629924e-02,3.539938e-03,2.916116e-03,2.362702e-03,4.981692e-05
459.6927,45.9693,49.417134,0.155369,4.568363e-06,1.4530,0,,2.578280e+01,4.277216e+00,2.396057e+00,1.521945e+00,1.251908e+00,1.045341e+00,5.617155e-02,4.461804e-02,3.285916e-03,2.595222e-03,2.082796e-03,3.739339e-05
460.6612,46.0661,49.417134,0.241395,7.344892e-06,1.5036,0,,2.581416e+01,4.556527e+00,2.577364e+00,1.649915e+00,1.360959e+00,1.141991e+00,6.122211e-02,4.851989e-02,3.679237e-03,3.037151e-03,2.551849e-03,7.191637e-05
461.8560,46.1856,37.275937,0.650575,2.473631e-05,1.4173,0,,2.583545e+01,7.770266e+00,4.752476e+00,3.175856e+00,2.662039e+00,2.261713e+00,1.352051e-01,1.074768e-01,7.875867e-03,6.489921e-03,5.433280e-03,3.443822e-04
463.4115,46.3412,42.919343,0.418729,1.344583e-05,1.3782,0,,2.589730e+01,5.528687e+00,3.211020e+00,2.087505e+00,1.733232e+00,1.461897e+00,8.153025e-02,6.444182e-02,4.779661e-03,3.946631e-03,3.305894e-03,1.618702e-04
464.6013,46.4601,86.851137,0.905358,5.330179e-05,5.1132,0,,2.591093e+01,7.794380e+00,4.819742e+00,3.242333e+00,2.723923e+00,2.317957e+00,1.370133e-01,1.088159e-01,8.008110e-03,6.597988e-03,5.529877e-03,2.803714e-04
467.2046,46.7205,56.898660,0.100000,3.116268e-06,1.7731,0,,2.598667e+01,4.111458e+00,2.271879e+00,1.438379e+00,1.185282e+00,9.887001e-01,5.393789e-02,4.288506e-02,2.259980e-03,1.735129e-03,1.350437e-03,1.892823e-05
468.4608,46.8461,86.851137,1.010791,6.512703e-05,5.5960,0,,2.599788e+01,8.646930e+00,5.480932e+00,3.743688e+00,3.161733e+00,2.702731e+00,1.649270e-01,1.312266e-01,9.641959e-03,7.936127e-03,6.645378e-03,3.595912e-04
469.9289,46.9929,49.417134,0.100000,2.913021e-06,1.4395,0,,2.606248e+01,4.159041e+00,2.307033e+00,1.459959e+00,1.199614e+00,1.002631e+00,5.448851e-02,4.328234e-02,2.514341e-03,1.936752e-03,1.537339e-03,2.135098e-05
470.2538,47.0254,56.898660,0.335932,1.142125e-05,1.9345,0,,2.608180e+01,4.875495e+00,2.780959e+00,1.788892e+00,1.477099e+00,1.240673e+00,6.706795e-02,5.316160e-02,4.001959e-03,3.301863e-03,2.770705e-03,9.356825e-05
472.2958,47.2296,42.919343,0.810922,3.700790e-05,1.9587,0,,2.609239e+01,9.029485e+00,5.672173e+00,3.847148e+00,3.240896e+00,2.764515e+00,1.701036e-01,1.348748e-01,9.911878e-03,8.148599e-03,6.806902e-03,4.309755e-04
477.0001,47.7000,42.919343,0.810922,3.712321e-05,1.9648,0,,2.621953e+01,9.081170e+00,5.705673e+00,3.870274e+00,3.260495e+00,2.781312e+00,1.711639e-01,1.357158e-01,9.973737e-03,8.199454e-03,6.849384e-03,4.336652e-04
477.1499,47.7150,49.417134,0.173462,5.180319e-06,1.4758,0,,2.626463e+01,4.420325e+00,2.479628e+00,1.573781e+00,1.299712e+00,1.086877e+00,5.815837e-02,4.619752e-02,3.539126e-03,2.819842e-03,2.274924e-03,4.615438e-05
480.7677,48.0768,56.898660,0.173462,5.541761e-06,1.8178,0,,2.636205e+01,4.388345e+00,2.449550e+00,1.556651e+00,1.283777e+00,1.071732e+00,5.751479e-02,4.569080e-02,3.322507e-03,2.619575e-03,2.097911e-03,3.599718e-05
482.6741,48.2674,86.851137,0.726337,3.775900e-05,4.5150,0,,2.641948e+01,6.702663e+00,4.002497e+00,2.638937e+00,2.200726e+00,1.862398e+00,1.055367e-01,8.361240e-02,6.202819e-03,5.113974e-03,4.288613e-03,1.879005e-04
484.3626,48.4363,32.374575,0.650575,2.468393e-05,1.2283,0,,2.643428e+01,8.554160e+00,5.305556e+00,3.572978e+00,3.002794e+00,2.556618e+00,1.560231e-01,1.239330e-01,9.090473e-03,7.483485e-03,6.258848e-03,3.953977e-04
484.4604,48.4460,75.431201,1.010791,6.260786e-05,4.6722,0,,2.642149e+01,9.104979e+00,5.790800e+00,3.962202e+00,3.348422e+00,2.863747e+00,1.768127e-01,1.398399e-01,1.029127e-02,8.465649e-03,7.106313e-03,4.126614e-04
486.5366,48.6537,100.000000,0.905358,5.791459e-05,6.3969,0,,2.650666e+01,7.936570e+00,4.920803e+00,3.316036e+00,2.786889e+00,2.372840e+00,1.400855e-01,1.110220e-01,8.199101e-03,6.752135e-03,5.669318e-03,2.626807e-04
488.3038,48.8304,56.898660,0.124647,3.945225e-06,1.8009,0,,2.656343e+01,4.274209e+00,2.378369e+00,1.506573e+00,1.233216e+00,1.031846e+00,5.595079e-02,4.445968e-02,2.722222e-03,2.111482e-03,1.659686e-03,2.364015e-05
488.3052,48.8305,100.000000,0.375053,1.693362e-05,4.5150,0,,2.657128e+01,4.915500e+00,2.789561e+00,1.785301e+00,1.472400e+00,1.233865e+00,6.643403e-02,5.260561e-02,4.007140e-03,3.275989e-03,2.651605e-03,5.557017e-05
490.6343,49.0634,100.000000,0.905358,5.809503e-05,6.4168,0,,2.661609e+01,7.978549e+00,4.948404e+00,3.335272e+00,2.803242e+00,2.386890e+00,1.409572e-01,1.117133e-01,8.250265e-03,6.794271e-03,5.704697e-03,2.643200e-04
491.3136,49.1314,42.919343,0.467492,1.582688e-05,1.4530,0,,2.665620e+01,6.028464e+00,3.527934e+00,2.302412e+00,1.914900e+00,1.616441e+00,9.131977e-02,7.220022e-02,5.333443e-03,4.396982e-03,3.680561e-03,1.931504e-04
500.5887,50.0589,56.898660,0.269506,9.021454e-06,1.9046,0,,2.689922e+01,4.782750e+00,2.709862e+00,1.730665e+00,1.428576e+00,1.198490e+00,6.441138e-02,5.100397e-02,3.869554e-03,3.194721e-03,2.683682e-03,7.236053e-05
504.8007,50.4801,42.919343,0.726337,3.114826e-05,1.8406,0,,2.698379e+01,8.433958e+00,5.194655e+00,3.484508e+00,2.924394e+00,2.487002e+00,1.494568e-01,1.184372e-01,8.701598e-03,7.164871e-03,6.001568e-03,3.803598e-04
504.9578,50.4958,56.898660,0.418729,1.519729e-05,2.0651,0,,2.701908e+01,5.441056e+00,3.136002e+00,2.028792e+00,1.680684e+00,1.415109e+00,7.746268e-02,6.149923e-02,4.581086e-03,3.783339e-03,3.171163e-03,1.264458e-04
509.1031,50.9103,100.000000,0.810922,4.889656e-05,6.0297,0,,2.711605e+01,7.463198e+00,4.538104e+00,3.022811e+00,2.530564e+00,2.146703e+00,1.238454e-01,9.808485e-02,7.261572e-03,5.985163e-03,5.014491e-03,2.152843e-04
512.9784,51.2978,56.898660,0.216216,7.125898e-06,1.8752,0,,2.722483e+01,4.663770e+00,2.621848e+00,1.667818e+00,1.378490e+00,1.153891e+00,6.164054e-02,4.896569e-02,3.743807e-03,3.084058e-03,2.498772e-03,5.268592e-05
516.4548,51.6455,100.000000,1.010791,7.232098e-05,7.1549,0,,2.727435e+01,9.072056e+00,5.787761e+00,3.970656e+00,3.358822e+00,2.874246e+00,1.763692e-01,1.400724e-01,1.031700e-02,8.491208e-03,7.126756e-03,3.543201e-04
518.0814,51.8081,100.000000,0.418729,1.962469e-05,4.6867,0,,2.736227e+01,5.248787e+00,2.995834e+00,1.923296e+00,1.588756e+00,1.333346e+00,7.187476e-02,5.701031e-02,4.323181e-03,3.570416e-03,2.993527e-03,6.965918e-05
518.1010,51.8101,42.919343,0.241395,7.126986e-06,1.2672,0,,2.736179e+01,4.915839e+00,2.790811e+00,1.790437e+00,1.480131e+00,1.240149e+00,6.697896e-02,5.303004e-02,3.997692e-03,3.300934e-03,2.767387e-03,8.991020e-05
519.3293,51.9329,49.417134,0.100000,2.986424e-06,1.4758,0,,2.738639e+01,4.371182e+00,2.424740e+00,1.534456e+00,1.260828e+00,1.053794e+00,5.726917e-02,4.549112e-02,2.642651e-03,2.035587e-03,1.615792e-03,2.244055e-05
527.3568,52.7357,32.374575,0.650575,2.530592e-05,1.2593,0,,2.756162e+01,8.968040e+00,5.567602e+00,3.751406e+00,3.153293e+00,2.685120e+00,1.639808e-01,1.302550e-01,9.554382e-03,7.865386e-03,6.578253e-03,4.155755e-04
537.5364,53.7536,49.417134,0.650575,2.727129e-05,2.0715,0,,2.785419e+01,7.507545e+00,4.509439e+00,2.983859e+00,2.492577e+00,2.112213e+00,1.229995e-01,9.755772e-02,7.154321e-03,5.903090e-03,4.943844e-03,2.860958e-04
539.4626,53.9463,100.000000,0.467492,2.274341e-05,4.8650,0,,2.791558e+01,5.588710e+00,3.211158e+00,2.069283e+00,1.712258e+00,1.439194e+00,7.793569e-02,6.168086e-02,4.658915e-03,3.849936e-03,3.233294e-03,8.515003e-05
540.1633,54.0163,49.417134,0.155369,4.756892e-06,1.5130,0,,2.792809e+01,4.636962e+00,2.597748e+00,1.650101e+00,1.357336e+00,1.133379e+00,6.090355e-02,4.837674e-02,3.562722e-03,2.813844e-03,2.258251e-03,4.054343e-05
540.1912,54.0191,49.417134,0.335932,1.118631e-05,1.6456,0,,2.793447e+01,5.346073e+00,3.060177e+00,1.973591e+00,1.632209e+00,1.372634e+00,7.458934e-02,5.912675e-02,4.428560e-03,3.651387e-03,3.067965e-03,1.142364e-04
540.6017,54.0602,49.417134,0.111645,3.375953e-06,1.4943,0,,2.793711e+01,4.504995e+00,2.499065e+00,1.581685e+00,1.301639e+00,1.089499e+00,5.882052e-02,4.675144e-02,2.903138e-03,2.259345e-03,1.787797e-03,2.512747e-05
544.0476,54.4048,37.275937,0.418729,1.345916e-05,1.1982,0,,2.803277e+01,6.270959e+00,3.665048e+00,2.390927e+00,1.988266e+00,1.678068e+00,9.483970e-02,7.501783e-02,5.542541e-03,4.564161e-03,3.830550e-03,2.038513e-04
547.6275,54.7628,42.919343,0.193663,5.664622e-06,1.2554,0,,2.812102e+01,4.865632e+00,2.746063e+00,1.754352e+00,1.447239e+00,1.213477e+00,6.498341e-02,5.146550e-02,3.910682e-03,3.233464e-03,2.714390e-03,6.869061e-05
550.9208,55.0921,100.000000,0.810922,5.028485e-05,6.2009,0,,2.818973e+01,7.839116e+00,4.778394e+00,3.187326e+00,2.669555e+00,2.265459e+00,1.309626e-01,1.037243e-01,7.679739e-03,6.329834e-03,5.303267e-03,2.276825e-04
552.8236,55.2824,49.417134,0.100000,3.033237e-06,1.4989,0,,2.824764e+01,4.509227e+00,2.501337e+00,1.582935e+00,1.300663e+00,1.087089e+00,5.907870e-02,4.692850e-02,2.726149e-03,2.099904e-03,1.666845e-03,2.314959e-05
560.7972,56.0797,49.417134,0.418729,1.483845e-05,1.7512,0,,2.845663e+01,5.909621e+00,3.418780e+00,2.216630e+00,1.839256e+00,1.548744e+00,8.555629e-02,6.779084e-02,5.038605e-03,4.157324e-03,3.488699e-03,1.546846e-04
567.0425,56.7043,56.898660,0.124647,4.095280e-06,1.8694,0,,2.860559e+01,4.605199e+00,2.562644e+00,1.623327e+00,1.328793e+00,1.111819e+00,6.028791e-02,4.790604e-02,2.933235e-03,2.275154e-03,1.788338e-03,2.547262e-05
567.6564,56.7656,49.417134,0.155369,4.816452e-06,1.5319,0,,2.862306e+01,4.753616e+00,2.663156e+00,1.691663e+00,1.391527e+00,1.161931e+00,6.243824e-02,4.959577e-02,3.652497e-03,2.884748e-03,2.315155e-03,4.156506e-05
570.6705,57.0671,42.919343,0.726337,3.233297e-05,1.9106,0,,2.865945e+01,9.042817e+00,5.579900e+00,3.746743e+00,3.145551e+00,2.675801e+00,1.610321e-01,1.276120e-01,9.376113e-03,7.720267e-03,6.466790e-03,4.098437e-04
571.3766,57.1377,42.919343,0.300892,9.424463e-06,1.3443,0,,2.872051e+01,5.452828e+00,3.119936e+00,2.009706e+00,1.664543e+00,1.400060e+00,7.607884e-02,6.034705e-02,4.510227e-03,3.722432e-03,3.124519e-03,1.193326e-04
572.8298,57.2830,49.417134,0.521934,2.005377e-05,1.8987,0,,2.875330e+01,6.687902e+00,3.928569e+00,2.568273e+00,2.137130e+00,1.804603e+00,1.017401e-01,8.079697e-02,5.951245e-03,4.907398e-03,4.116000e-03,2.114427e-04
573.2252,57.3225,49.417134,0.335932,1.136166e-05,1.6714,0,,2.876633e+01,5.513188e+00,3.156309e+00,2.035731e+00,1.683636e+00,1.415905e+00,7.694604e-02,6.099493e-02,4.568488e-03,3.766759e-03,3.164902e-03,1.178459e-04
573.9529,57.3953,49.417134,0.100000,3.061676e-06,1.5130,0,,2.877728e+01,4.594137e+00,2.548452e+00,1.612754e+00,1.325166e+00,1.107569e+00,6.019174e-02,4.781263e-02,2.777509e-03,2.139466e-03,1.698248e-03,2.358573e-05
